"crash_unit_id","crash_record_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1255335","d3394aad2f75a822b92a1bb385d43e6abc335bf9002ec01f02263e63742e2db169e40a3fcd7f89d6ed595cbb28d0ad61cbda47841fd54db194a39b8cd256f376","JE493998","2021-12-31T12:30:00.000","1","DRIVER",,"1191590",,"CHEVROLET","GREENBRIER","IL","2018","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255336","d3394aad2f75a822b92a1bb385d43e6abc335bf9002ec01f02263e63742e2db169e40a3fcd7f89d6ed595cbb28d0ad61cbda47841fd54db194a39b8cd256f376","JE493998","2021-12-31T12:30:00.000","2","DRIVER",,"1191592",,"TOYOTA","CAMRY","IL","2015","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1257177","f54713d6bd4a2f0c5b1237713c35202c186b3008f9a720a624c832b679c559c9540933874fc521aefc476da7d516da28e8503e2a3f2bfe1fe1745adbf6849756","JF102694","2021-12-31T12:30:00.000","1","DRIVER",,"1193331",,"CHEVROLET","EQUINOX","IL","2018","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1257178","f54713d6bd4a2f0c5b1237713c35202c186b3008f9a720a624c832b679c559c9540933874fc521aefc476da7d516da28e8503e2a3f2bfe1fe1745adbf6849756","JF102694","2021-12-31T12:30:00.000","2","DRIVER",,"1193333",,"TOYOTA","CAMRY","IL","2015","UNKNOWN","PASSENGER","PERSONAL","W","TURNING RIGHT",,,"1",,,,,,,,"N","Y","Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255324","d9cf9c4a6b7263e48e612f6d2d041080efe9af446ff378ef33f1ca8ccbc0b541168f139f331ee9fdffc87c868a52efdac55c53e33857f41538c1486596ac9b63","JE493940","2021-12-31T12:20:00.000","1","DRIVER",,"1191577",,"CHEVROLET","TAHOE","IL","1997","UNKNOWN","PASSENGER","PERSONAL","W","UNKNOWN/NA","Y",,"1",,"city of chicago","pound 2",,"Y","Y","Y",,,,,,"Y","Y","Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255322","1f4e04f1aa0e46ea1ecba896923870ef2b2e4eed7f73da74bdd87ad40500a7a95b9c9a6b22b2189c2713210f6fc8fa29d3ff0c18783981ac916d54bd58744fc7","JE493947","2021-12-31T12:13:00.000","1","DRIVER",,"1191576",,"UNKNOWN","MOTORIZED","IL",,"UNKNOWN","PICKUP","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255323","1f4e04f1aa0e46ea1ecba896923870ef2b2e4eed7f73da74bdd87ad40500a7a95b9c9a6b22b2189c2713210f6fc8fa29d3ff0c18783981ac916d54bd58744fc7","JE493947","2021-12-31T12:13:00.000","2","PARKED",,"1191580",,"FORD","TRANSIT CONNECT","IL","2018","NONE","VAN/MINI-VAN","PERSONAL","N","PARKED",,,"0",,,,,,,,,"Y",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255266","9d36131852925b709f35a2eef49fc0f209a6e38ac912ce77b600ddbb246a39419f5f63715fde3e57b0ae1970bf69353de2aaf381be0f153ed51e7c6d32adc9fd","JE493894","2021-12-31T12:10:00.000","1","DRIVER","1","1191529",,"SUZUKI","SX4","IL","2011","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","SW","TURNING LEFT","Y",,"2",,"OWNER","OWNER",,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255267","9d36131852925b709f35a2eef49fc0f209a6e38ac912ce77b600ddbb246a39419f5f63715fde3e57b0ae1970bf69353de2aaf381be0f153ed51e7c6d32adc9fd","JE493894","2021-12-31T12:10:00.000","2","DRIVER",,"1191536",,"CHEVROLET","EQUINOX","IL","2017","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255289","d12d50f24317618fc9a0b6ea8bea73cc8caa5040d73d006e4234bd9efca3fb9b0977fb0894f2d74ea216cc9346ee26ba0ccdf0fc169147e1ca5f14c9ec8e8651","JE493909","2021-12-31T12:06:00.000","1","DRIVER",,"1191563",,"HONDA","CR-V","IL","2019","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"private tow","unknown",,"Y",,,,,,,,,"Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255320","b2a883f0294e88a60533a76ac5b986dc68e66908adbbd799f7d45315fff65d1ee7776e3f6e748e6e0ad2b07b0801d517a1f212090fe83da69908b0588d25a502","JE493942","2021-12-31T12:05:00.000","2","DRIVER",,"1191582",,"MAZDA","626","IL","2000","UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255321","b2a883f0294e88a60533a76ac5b986dc68e66908adbbd799f7d45315fff65d1ee7776e3f6e748e6e0ad2b07b0801d517a1f212090fe83da69908b0588d25a502","JE493942","2021-12-31T12:05:00.000","1","DRIVER",,"1191588",,"TOYOTA","YARIS","IL","2007","NONE","PASSENGER","PERSONAL","SW","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255275","bfb452d8bde44f56587b494a3291dae40a47c5c64eb3d2d9ae0f22dfd0b272a2e4c88039ed18ad86f5586a08b27b2ff55e2a33803044602458d555ab6bc8dc5d","JE493911","2021-12-31T12:05:00.000","1","DRIVER",,"1191544",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL","2013","UNKNOWN","BUS OVER 15 PASS.","OTHER","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255276","bfb452d8bde44f56587b494a3291dae40a47c5c64eb3d2d9ae0f22dfd0b272a2e4c88039ed18ad86f5586a08b27b2ff55e2a33803044602458d555ab6bc8dc5d","JE493911","2021-12-31T12:05:00.000","2","DRIVER","2","1191551",,"HYUNDAI","TUCSON","GA","2021","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"3",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255277","7d3a0bd116bb0c1b554f0c4772e6a04790b724b858e50c3cb2270b70ee19a8995322f307e7a275a75d2b144cc145ac767f9728e1617fdb3e1078c93a9e9a7786","JE493914","2021-12-31T12:01:00.000","1","DRIVER",,"1191545",,"CHEVROLET","TRAVERSE","VA","2021","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","NE","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255278","7d3a0bd116bb0c1b554f0c4772e6a04790b724b858e50c3cb2270b70ee19a8995322f307e7a275a75d2b144cc145ac767f9728e1617fdb3e1078c93a9e9a7786","JE493914","2021-12-31T12:01:00.000","2","DRIVER",,"1191547",,"NISSAN","ROGUE","IL","2016","NONE","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,"Y","Y",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255262","7a0e671d95d3dec797b64b50241912247ec3c258de346d96bfd5f18db9ae0f3e99d37d088ef5e814b2137a4c5e808acb33466e2293054fe02aa90ffbd665a7ff","JE493899","2021-12-31T12:00:00.000","1","DRIVER",,"1191528",,"JEEP","CHEROKEE","IL","2018","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255263","7a0e671d95d3dec797b64b50241912247ec3c258de346d96bfd5f18db9ae0f3e99d37d088ef5e814b2137a4c5e808acb33466e2293054fe02aa90ffbd665a7ff","JE493899","2021-12-31T12:00:00.000","2","DRIVER",,"1191532",,"GENERAL MOTORS CORPORATION (GMC)","OTHER (EXPLAIN IN NARRATIVE)","IL","2008","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,"Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255902","aa49cf01197f55ecd6d0413097c107979bb77ff7d757273d8e159b930d36607e03e781eea55ba6db558a168c329a04aa4cae6bc5c6f6272229304067136a50cb","JE493916","2021-12-31T12:00:00.000","1","DRIVER",,"1192096",,"FORD","ESCAPE","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","UNKNOWN","OTHER",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255903","aa49cf01197f55ecd6d0413097c107979bb77ff7d757273d8e159b930d36607e03e781eea55ba6db558a168c329a04aa4cae6bc5c6f6272229304067136a50cb","JE493916","2021-12-31T12:00:00.000","2","DRIVER","1","1192105",,"BMW","BMW","MN","2017","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","UNKNOWN/NA",,,"2",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255437","f12b14f8eff817567130b48a52a407a4d9c5cb3a437c3eb251af0f1d76146038871da3e0011283c8a1aadb4759882a35010c5de7de0b269ab796ad6061d250d9","JE494120","2021-12-31T12:00:00.000","1","DRIVER",,"1191685",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255438","f12b14f8eff817567130b48a52a407a4d9c5cb3a437c3eb251af0f1d76146038871da3e0011283c8a1aadb4759882a35010c5de7de0b269ab796ad6061d250d9","JE494120","2021-12-31T12:00:00.000","2","PARKED",,"1191687",,"NISSAN","ALTIMA","IL","2013","NONE","PASSENGER","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,,"Y","Y","Y","Y",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255853","3e639edea4565457418b61b5ed70169e2d3a513b4bbcc16343e8cb6e8f95e6a91296e23137c65b0fbc097fbc27b1d3fa6dbde253673ade73a598de5ba24bf7da","JE493913","2021-12-31T11:50:00.000","1","DRIVER",,"1192049",,"TOYOTA","COROLLA","IL","2016","UNKNOWN","PASSENGER","PERSONAL","W","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,"Y","Y",,,,,,,,"Y",,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255854","3e639edea4565457418b61b5ed70169e2d3a513b4bbcc16343e8cb6e8f95e6a91296e23137c65b0fbc097fbc27b1d3fa6dbde253673ade73a598de5ba24bf7da","JE493913","2021-12-31T11:50:00.000","2","DRIVER",,"1192053",,"DODGE","RAM 1500 PU","IL","2012","UNKNOWN","PICKUP","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255855","3e639edea4565457418b61b5ed70169e2d3a513b4bbcc16343e8cb6e8f95e6a91296e23137c65b0fbc097fbc27b1d3fa6dbde253673ade73a598de5ba24bf7da","JE493913","2021-12-31T11:50:00.000","3","PARKED",,"1192056",,"FORD","MUSTANG","IL","2000","UNKNOWN","PASSENGER","NOT IN USE","W","PARKED",,,"0",,,,,,,,,,,,"Y",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255468","5113a38824469f53baf91a3a797c7c007b24065d592abd0cd8c62f91557ee32e5c06dddbe516479687c27228b6935695446ca0c6e27c595b70f8fb67b5297633","JE494214","2021-12-31T11:50:00.000","1","DRIVER",,"1191713",,"CHEVROLET","CRUZE","IL","2013","NONE","PASSENGER","NOT IN USE","S","PASSING/OVERTAKING",,,"1",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255469","5113a38824469f53baf91a3a797c7c007b24065d592abd0cd8c62f91557ee32e5c06dddbe516479687c27228b6935695446ca0c6e27c595b70f8fb67b5297633","JE494214","2021-12-31T11:50:00.000","2","DRIVER",,"1191718",,"CHEVROLET","TRAIL BLAZER","IL","2003","NONE","PASSENGER","PERSONAL","S","UNKNOWN/NA",,,"1",,,,,,,,,,"Y","Y","Y",,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255860","0ee96e44362f7c3b58e795d81e1507ff968427579526b5aaddc463888438a10f41ef488d70c29f17fc77369dabd4ccf667e1efcdfbd1c7d3315e137eb6f1622b","JE493887","2021-12-31T11:45:00.000","1","DRIVER","1","1192055",,"SATURN","VUE","IL","2008","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"2",,"CPD",,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255861","0ee96e44362f7c3b58e795d81e1507ff968427579526b5aaddc463888438a10f41ef488d70c29f17fc77369dabd4ccf667e1efcdfbd1c7d3315e137eb6f1622b","JE493887","2021-12-31T11:45:00.000","2","DRIVER","1","1192140",,"CHEVROLET","EQUINOX","IL","2006","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255272","4e592de79e9fc053f11795c71c5af0d72cc86e121fa0337eacce2f98787343a2d1e68470a11372a9cc929fbd6726fa248e54ce3fa2d462ee56383414eb83d492","JE493876","2021-12-31T11:45:00.000","1","DRIVER",,"1191542",,"MITSUBISHI","OUTLANDER","IL","2018","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW",,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255273","4e592de79e9fc053f11795c71c5af0d72cc86e121fa0337eacce2f98787343a2d1e68470a11372a9cc929fbd6726fa248e54ce3fa2d462ee56383414eb83d492","JE493876","2021-12-31T11:45:00.000","2","DRIVER",,"1191546",,"CHEVROLET","EQUINOX","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"INSURANCE TOWED",,,"Y","Y","Y","Y","Y",,"Y","Y","Y","Y","Y","Y",,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255274","4e592de79e9fc053f11795c71c5af0d72cc86e121fa0337eacce2f98787343a2d1e68470a11372a9cc929fbd6726fa248e54ce3fa2d462ee56383414eb83d492","JE493876","2021-12-31T11:45:00.000","3","DRIVER","1","1191552",,"FORD","CROWN VICTORIA","IL","2002","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1256231","5a2501721ec3424dbb913011e7b0d54743583e790277134d53bec5297696430e709c3399c1ab1ee46b91d17f9ed8333f33d87e5c711c201fd8eeb0b7c02ee053","JE493926","2021-12-31T11:45:00.000","1","DRIVER",,"1192419",,"NISSAN","MURANO","IL","2099","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","S","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,,"Y",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1256232","5a2501721ec3424dbb913011e7b0d54743583e790277134d53bec5297696430e709c3399c1ab1ee46b91d17f9ed8333f33d87e5c711c201fd8eeb0b7c02ee053","JE493926","2021-12-31T11:45:00.000","2","DRIVER",,"1192420",,"TOYOTA","4RUNNER","CO","2003","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"N","Y","Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255695","bb6a109875ae398cf8cd02a41ea41b09a495c58333d6177d1d8153af28d85e810456bf28b6eb2e5cff6011e00262ccc67dc844e98dec621a7670a978f294ab52","JF100152","2021-12-31T11:40:00.000","1","DRIVER",,"1191941",,"JEEP","GRAND CHEROKEE","IL","2015","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","TURNING LEFT",,,"1",,,,,"Y",,,,"Y","Y",,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255696","bb6a109875ae398cf8cd02a41ea41b09a495c58333d6177d1d8153af28d85e810456bf28b6eb2e5cff6011e00262ccc67dc844e98dec621a7670a978f294ab52","JF100152","2021-12-31T11:40:00.000","2","PARKED",,"1191942",,"NISSAN","ALTIMA","IL","2020","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,"Y",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255697","bb6a109875ae398cf8cd02a41ea41b09a495c58333d6177d1d8153af28d85e810456bf28b6eb2e5cff6011e00262ccc67dc844e98dec621a7670a978f294ab52","JF100152","2021-12-31T11:40:00.000","3","PARKED",,"1191946",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2006","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","PARKED",,,"0",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255260","33199001bec1395120db68044f3354bd769f5396f04aba87168dd2c1ea218c395a2791d0842dfca9cf56fd8e8e5499661d5fcfff74cbbd86eed828d5b9cd1944","JE493867","2021-12-31T11:30:00.000","1","DRIVER",,"1191534",,"TOYOTA","COROLLA","IL","2003","UNKNOWN","PASSENGER","PERSONAL","S","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255261","33199001bec1395120db68044f3354bd769f5396f04aba87168dd2c1ea218c395a2791d0842dfca9cf56fd8e8e5499661d5fcfff74cbbd86eed828d5b9cd1944","JE493867","2021-12-31T11:30:00.000","2","DRIVER",,"1191540",,"ACURA","RLX","IL","2013","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255735","ec2a93d4f327b8bb35b3866cfb4af4634e6d31b722cec95e88060d74f396a0da3585d8b8191f4d0f565702981d96445087c5dc2ea3e4015316750f28eba155db","JF100034","2021-12-31T11:30:00.000","1","DRIVER",,"1191977",,"NISSAN","ROGUE","IL","2017","UNKNOWN","PASSENGER","UNKNOWN/NA","E","UNKNOWN/NA","Y",,"1",,"CITY OF CHICAGO","DOTY",,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255807","ec2a93d4f327b8bb35b3866cfb4af4634e6d31b722cec95e88060d74f396a0da3585d8b8191f4d0f565702981d96445087c5dc2ea3e4015316750f28eba155db","JF100034","2021-12-31T11:30:00.000","2","PARKED",,"1191983",,"NISSAN","VERSA","IL","2021","UNKNOWN","PASSENGER","UNKNOWN/NA","E","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255812","ec2a93d4f327b8bb35b3866cfb4af4634e6d31b722cec95e88060d74f396a0da3585d8b8191f4d0f565702981d96445087c5dc2ea3e4015316750f28eba155db","JF100034","2021-12-31T11:30:00.000","3","PARKED",,"1191990",,"JEEP","JEEP","IL","2008","UNKNOWN","PASSENGER","UNKNOWN/NA","E","UNKNOWN/NA","Y",,"0",,"CITY OF CHICAGO","DOTY",,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255813","ec2a93d4f327b8bb35b3866cfb4af4634e6d31b722cec95e88060d74f396a0da3585d8b8191f4d0f565702981d96445087c5dc2ea3e4015316750f28eba155db","JF100034","2021-12-31T11:30:00.000","4","DRIVER","1","1192001",,"FORD","ECONOLINE E250","IL","2012","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","UNKNOWN/NA",,,"2",,,,,"Y","Y","Y",,,"N",,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255824","ec2a93d4f327b8bb35b3866cfb4af4634e6d31b722cec95e88060d74f396a0da3585d8b8191f4d0f565702981d96445087c5dc2ea3e4015316750f28eba155db","JF100034","2021-12-31T11:30:00.000","5","PARKED",,"1192009",,"FORD","ECONOLINE E350","IL","2003","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","UNKNOWN/NA",,,"0",,,,,"Y","Y","Y","Y",,,,"Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1263917","8db693307e1a3c9cbb52d5e4f84fb1124c124c635d03c45786b4b2d651e6ed9b3383dc888c66bc104012ef97e22a0a3ffbfc811c4d5003e1eb740b8fc5ca0618","JF114532","2021-12-31T11:25:00.000","1","DRIVER",,"1199814",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","S","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1263918","8db693307e1a3c9cbb52d5e4f84fb1124c124c635d03c45786b4b2d651e6ed9b3383dc888c66bc104012ef97e22a0a3ffbfc811c4d5003e1eb740b8fc5ca0618","JF114532","2021-12-31T11:25:00.000","2","PARKED",,"1199815",,"DODGE","JOURNEY","IL","2010","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255247","a150853e0070fc365233beaa0fda72a69950b16755ad17fc9d2f07eead716267711e6b9749d6b31e7cea6b7ca9b0b1cbd5c3f27f5c356ee4038ba01d396eccbc","JE493862","2021-12-31T11:16:00.000","1","DRIVER",,"1191515",,"CHEVROLET","MONTE CARLO","IL","2005","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255248","a150853e0070fc365233beaa0fda72a69950b16755ad17fc9d2f07eead716267711e6b9749d6b31e7cea6b7ca9b0b1cbd5c3f27f5c356ee4038ba01d396eccbc","JE493862","2021-12-31T11:16:00.000","2","DRIVER","1","1191521",,"GENERAL MOTORS CORPORATION (GMC)","ENVOY","IL","2005","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y","Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1256409","4563ea35c2d594bcc0d4bc8d35c36f5eb2e6d60322d43a679d66b947e4fe576a26b75480e357c5e8e573628a72b6389901347a97d966fb98f2f17c8a6c4a3ec7","JF101395","2021-12-31T11:05:00.000","1","DRIVER",,"1192589",,"DODGE","CALIBER","IL",,"UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","BACKING",,,"1",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1256410","4563ea35c2d594bcc0d4bc8d35c36f5eb2e6d60322d43a679d66b947e4fe576a26b75480e357c5e8e573628a72b6389901347a97d966fb98f2f17c8a6c4a3ec7","JF101395","2021-12-31T11:05:00.000","2","PARKED",,"1192590",,"LEXUS","GS350",,"2007","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,,,,"Y","Y","Y",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255241","89c0634c536ba5736b287ca4c3e41fb5c19b98081e423ac0045fb1d5c0c824cf7b3c12cf952e61d0cbff423c32c574fa519a4a12a4ef6729992ace3610d1ec05","JE493830","2021-12-31T11:02:00.000","1","DRIVER",,"1191510",,"CHEVROLET","MALIBU","IL",,"UNKNOWN","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1255242","89c0634c536ba5736b287ca4c3e41fb5c19b98081e423ac0045fb1d5c0c824cf7b3c12cf952e61d0cbff423c32c574fa519a4a12a4ef6729992ace3610d1ec05","JE493830","2021-12-31T11:02:00.000","2","DRIVER","1","1191506",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2007","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,"Y",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
